278	22	806.8	1.1
278	23	806.8	1.1
278	24	806.8	1.1
278	25	806.8	1.1
278	26	806.8	1.1
278	27	806.8	1.1
278	28	806.9	1.1
278	29	806.9	1.1
278	30	806.9	1.1
278	31	806.9	1.1
278	32	806.9	1.1
278	33	806.9	1.1
278	34	806.9	1.1
278	35	806.9	1.1
278	36	806.9	1.1
278	37	806.9	1.1
278	38	806.9	1.1
278	39	806.9	1.1
278	40	806.9	1.1
278	41	806.9	1.1
278	42	806.9	1.1
278	43	806.9	1.1
278	44	806.9	1.1
278	45	806.9	1.1
278	46	806.9	1.1
278	47	806.9	1.1
278	48	806.9	1.1
278	49	806.9	1.1
278	50	806.9	1.1
278	51	806.9	1.1
278	52	806.9	1.1
278	53	806.9	1.1
278	54	806.9	1.1
278	55	806.9	1.1
278	56	806.9	1.1
278	57	806.9	1.1
278	58	806.9	1.1
278	59	806.9	1.1
278	60	806.9	1.1
278	61	806.9	1.1
278	62	806.9	1.1
278	63	806.9	1.1
278	64	806.9	1.1
278	65	806.9	1.1
278	66	806.9	1.1
278	67	806.9	1.1
278	68	806.9	1.1
278	69	806.9	1.1
278	70	806.9	1.1
278	71	806.9	1.1
278	72	806.9	1.1
278	73	806.9	1.1
278	74	806.9	1.1
278	75	806.9	1.1
278	76	806.9	1.1
278	77	806.9	1.1
278	78	806.9	1.1
278	79	806.9	1.1
278	80	806.9	1.1
278	81	806.9	1.1
278	82	806.9	1.1
278	83	806.9	1.1
278	84	806.9	1.1
278	85	806.9	1.1
278	86	806.9	1.1
278	87	806.9	1.1
278	88	806.9	1.1
278	89	806.9	1.1
278	90	806.9	1.1
278	91	806.9	1.1
278	92	806.9	1.1
278	93	806.9	1.1
278	94	806.9	1.1
278	95	806.9	1.1
278	96	806.9	1.1
278	97	806.9	1.1
278	98	806.9	1.1
278	99	806.9	1.1
278	100	806.9	1.1
278	101	806.9	1.1
278	102	806.9	1.1
278	103	806.9	1.1
278	104	806.9	1.1
278	105	806.9	1.1
278.5	13	806.3	1.1
278.5	14	806.3	1.1
278.5	15	806.3	1.1
278.5	16	806.3	1.1
278.5	17	806.3	1.1
278.5	18	806.3	1.1
278.5	19	806.3	1.1
278.5	20	806.3	1.1
278.5	21	806.3	1.1
278.5	22	806.3	1.1
278.5	23	806.3	1.1
278.5	24	806.3	1.1
278.5	25	806.3	1.1
278.5	26	806.3	1.1
278.5	27	806.3	1.1
278.5	28	806.3	1.1
278.5	29	806.3	1.1
278.5	30	806.3	1.1
278.5	31	806.3	1.1
278.5	32	806.3	1.1
278.5	33	806.3	1.1
278.5	34	806.3	1.1
278.5	35	806.3	1.1
278.5	36	806.3	1.1
278.5	37	806.3	1.1
278.5	38	806.3	1.1
278.5	39	806.3	1.1
278.5	40	806.3	1.1
278.5	41	806.3	1.1
278.5	42	806.3	1.1
278.5	43	806.3	1.1
278.5	44	806.3	1.1
278.5	45	806.3	1.1
278.5	46	806.3	1.1
278.5	47	806.3	1.1
278.5	48	806.3	1.1
278.5	49	806.3	1.1
278.5	50	806.3	1.1
278.5	51	806.3	1.1
278.5	52	806.3	1.1
278.5	53	806.3	1.1
278.5	54	806.3	1.1
278.5	55	806.3	1.1
278.5	56	806.3	1.1
278.5	57	806.3	1.1
278.5	58	806.3	1.1
278.5	59	806.3	1.1
278.5	60	806.3	1.1
278.5	61	806.3	1.1
278.5	62	806.3	1.1
278.5	63	806.3	1.1
278.5	64	806.3	1.1
278.5	65	806.3	1.1
278.5	66	806.3	1.1
278.5	67	806.3	1.1
278.5	68	806.3	1.1
278.5	69	806.3	1.1
278.5	70	806.3	1.1
278.5	71	806.3	1.1
278.5	72	806.3	1.1
278.5	73	806.3	1.1
278.5	74	806.3	1.1
278.5	75	806.3	1.1
278.5	76	806.3	1.1
278.5	77	806.3	1.1
278.5	78	806.3	1.1
278.5	79	806.4	1.1
278.5	80	806.4	1.1
278.5	81	806.4	1.1
278.5	82	806.4	1.1
278.5	83	806.4	1.1
278.5	84	806.4	1.1
278.5	85	806.4	1.1
278.5	86	806.4	1.1
278.5	87	806.4	1.1
278.5	88	806.4	1.1
278.5	89	806.4	1.1
278.5	90	806.4	1.1
278.5	91	806.4	1.1
278.5	92	806.4	1.1
278.5	93	806.4	1.1
278.5	94	806.4	1.1
278.5	95	806.4	1.1
278.5	96	806.4	1.1
278.5	97	806.4	1.1
278.5	98	806.4	1.1
278.5	99	806.4	1.1
278.5	100	806.4	1.1
278.5	101	806.4	1.1
278.5	102	806.4	1.1
278.5	103	806.4	1.1
278.5	104	806.4	1.1
278.5	105	806.4	1.1
279	13	805.7	1.1
279	14	805.7	1.1
279	15	805.7	1.1
279	16	805.8	1.1
279	17	805.8	1.1
279	18	805.8	1.1
279	19	805.8	1.1
279	20	805.8	1.1
279	21	805.8	1.1
279	22	805.8	1.1
279	23	805.8	1.1
279	24	805.8	1.1
279	25	805.8	1.1
279	26	805.8	1.1
279	27	805.8	1.1
279	28	805.8	1.1
279	29	805.8	1.1
279	30	805.8	1.1
279	31	805.8	1.1
279	32	805.8	1.1
279	33	805.8	1.1
279	34	805.8	1.1
279	35	805.8	1.1
279	36	805.8	1.1
279	37	805.8	1.1
279	38	805.8	1.1
279	39	805.8	1.1
279	40	805.8	1.1
279	41	805.8	1.1
279	42	805.8	1.1
279	43	805.8	1.1
279	44	805.8	1.1
279	45	805.8	1.1
279	46	805.8	1.1
279	47	805.8	1.1
279	48	805.8	1.1
279	49	805.8	1.1
279	50	805.8	1.1
279	51	805.8	1.1
279	52	805.8	1.1
279	53	805.8	1.1
279	54	805.8	1.1
279	55	805.8	1.1
279	56	805.8	1.1
279	57	805.8	1.1
279	58	805.8	1.1
279	59	805.8	1.1
279	60	805.8	1.1
279	61	805.8	1.1
279	62	805.8	1.1
279	63	805.8	1.1
279	64	805.8	1.1
279	65	805.8	1.1
279	66	805.8	1.1
279	67	805.8	1.1
279	68	805.8	1.1
279	69	805.8	1.1
279	70	805.8	1.1
279	71	805.8	1.1
279	72	805.8	1.1
279	73	805.8	1.1
279	74	805.8	1.1
279	75	805.8	1.1
279	76	805.8	1.1
279	77	805.8	1.1
279	78	805.8	1.1
279	79	805.8	1.1
279	80	805.8	1.1
279	81	805.8	1.1
279	82	805.8	1.1
279	83	805.8	1.1
279	84	805.8	1.1
279	85	805.8	1.1
279	86	805.8	1.1
279	87	805.8	1.1
279	88	805.8	1.1
279	89	805.8	1.1
279	90	805.8	1.1
279	91	805.8	1.1
279	92	805.8	1.1
279	93	805.8	1.1
279	94	805.8	1.1
279	95	805.8	1.1
279	96	805.8	1.1
279	97	805.8	1.1
279	98	805.8	1.1
279	99	805.8	1.1
279	100	805.8	1.1
279	101	805.8	1.1
279	102	805.8	1.1
279	103	805.8	1.1
279	104	805.8	1.1
279	105	805.8	1.1
279.5	13	805.2	1.1
279.5	14	805.2	1.1
279.5	15	805.2	1.1
279.5	16	805.2	1.1
279.5	17	805.2	1.1
279.5	18	805.2	1.1
279.5	19	805.2	1.1
279.5	20	805.2	1.1
279.5	21	805.2	1.1
279.5	22	805.2	1.1
279.5	23	805.2	1.1
279.5	24	805.2	1.1
279.5	25	805.2	1.1
279.5	26	805.2	1.1
279.5	27	805.2	1.1
279.5	28	805.2	1.1
